,trials,multiplications,threads,time,implementation,batchsize,effective_multiplications
8043,1551,130,1,0.444764037,golang,1,201630
8044,1102,1204,1,2.950866501,golang,1,1326808
8045,130,81,4,0.010174511,golang,1,10530
8046,1418,1513,8,0.755817399,golang,1,2145434
8047,1228,1512,1,3.986455432,golang,1,1856736
8048,1854,1110,1,4.475045717,golang,1,2057940
8049,2476,1293,4,1.99730736,golang,1,3201468
8050,1867,830,8,0.549540906,golang,1,1549610
8051,1074,2498,8,0.918948678,golang,1,2682852
8052,927,2323,1,4.62833002,golang,1,2153421
8053,2241,4,8,0.010227199,golang,1,8964
8054,368,2012,2,0.804444797,golang,1,740416
8055,1460,1142,1,3.562324038,golang,1,1667320
8056,1599,523,2,1.004441161,golang,1,836277
8057,2320,2376,4,3.334514417,golang,1,5512320
8058,2429,1408,2,3.965086212,golang,1,3420032
8059,1150,860,1,2.185230418,golang,1,989000
8060,1637,740,4,0.738371764,golang,1,1211380
8061,1862,2029,1,8.074965357,golang,1,3777998
8062,415,976,8,0.149300674,golang,1,405040
8063,71,1539,1,0.189028659,golang,1,109269
8064,1712,1555,2,3.111047448,golang,1,2662160
8065,1678,1523,2,2.95471119,golang,1,2555594
8066,1112,1012,8,0.389073314,golang,1,1125344
8067,1358,1583,8,0.755053959,golang,1,2149714
8068,7,205,4,0.001707527,golang,1,1435
8069,1885,1551,4,1.780748956,golang,1,2923635
8070,956,861,4,0.483793574,golang,1,823116
8071,1341,626,1,1.85013959,golang,1,839466
8072,1295,234,2,0.332507502,golang,1,303030
8073,1863,1232,8,0.810277889,golang,1,2295216
8074,2202,1208,1,5.666123027,golang,1,2660016
8075,1280,2018,4,1.584320421,golang,1,2583040
8076,263,609,8,0.055623357,golang,1,160167
8077,1936,2394,4,2.841924854,golang,1,4634784
8078,966,639,2,0.678387943,golang,1,617274
8079,1797,1437,4,1.57254318,golang,1,2582289
8080,247,1689,4,0.230081655,golang,1,417183
8081,1264,1533,8,0.68163301,golang,1,1937712
8082,749,1508,4,0.652884311,golang,1,1129492
8083,1340,989,2,1.469603941,golang,1,1325260
8084,2167,275,2,0.665953442,golang,1,595925
8085,2192,2270,1,10.622412143,golang,1,4975840
8086,979,598,2,0.66859615,golang,1,585442
8087,1592,2288,4,2.197319974,golang,1,3642496
8088,176,204,1,0.073824106,golang,1,35904
8089,2255,2417,4,3.280769146,golang,1,5450335
8090,2142,1298,8,0.987122644,golang,1,2780316
8091,2218,1734,8,1.34786367,golang,1,3846012
8092,1625,269,4,0.256253859,golang,1,437125
8093,1128,1838,2,2.429695894,golang,1,2073264
8094,2459,863,8,0.766678214,golang,1,2122117
8095,2212,1970,1,9.513448739,golang,1,4357640
8096,1222,2042,8,0.873774095,golang,1,2495324
8097,2457,770,2,2.214542942,golang,1,1891890
8098,33,128,2,0.004800548,golang,1,4224
8099,1309,2054,8,0.941104392,golang,1,2688686
8100,1754,2290,4,2.470201736,golang,1,4016660
8101,996,679,2,0.816016263,golang,1,676284
8102,2165,409,1,1.949194475,golang,1,885485
8103,1180,996,8,0.408193513,golang,1,1175280
8104,1380,1350,2,2.214443916,golang,1,1863000
8105,1729,1023,8,0.620934089,golang,1,1768767
8106,341,666,8,0.08549162,golang,1,227106
8107,2333,1446,4,2.058015958,golang,1,3373518
8108,413,563,4,0.134149125,golang,1,232519
8109,1360,948,2,1.472832637,golang,1,1289280
8110,720,1460,4,0.626682713,golang,1,1051200
8111,2466,1647,2,4.87636534,golang,1,4061502
8112,2097,429,1,1.958077237,golang,1,899613
8113,187,1280,8,0.081588152,golang,1,239360
8114,1431,140,1,0.414106856,golang,1,200340
8115,1360,1259,2,2.006772171,golang,1,1712240
8116,1286,623,4,0.474692994,golang,1,801178
8117,6,1457,8,0.001664096,golang,1,8742
8118,198,1980,1,0.847916751,golang,1,392040
8119,1742,1323,4,1.375388246,golang,1,2304666
8120,256,2188,4,0.317904681,golang,1,560128
8121,207,1298,1,0.557722585,golang,1,268686
8122,1111,1602,1,3.954426813,golang,1,1779822
8123,1204,1668,1,4.285992632,golang,1,2008272
8124,252,971,4,0.142332837,golang,1,244692
8125,778,1607,2,1.47608145,golang,1,1250246
8126,685,251,2,0.204780893,golang,1,171935
8127,603,473,4,0.173260245,golang,1,285219
8128,699,1800,8,0.436625658,golang,1,1258200
8129,545,1329,1,1.552108238,golang,1,724305
8130,1210,1300,4,0.950789847,golang,1,1573000
8131,1568,1566,8,0.861561841,golang,1,2455488
8132,172,1859,8,0.106524903,golang,1,319748
8133,508,1083,1,1.14363949,golang,1,550164
8134,1130,186,4,0.125736643,golang,1,210180
8135,1902,352,2,0.750318283,golang,1,669504
8136,2168,2084,1,9.660417027,golang,1,4518112
8137,148,1303,2,0.200676768,golang,1,192844
8138,981,841,1,1.719601305,golang,1,825021
8139,1818,1314,4,1.481168754,golang,1,2388852
8140,2363,1552,4,2.208310482,golang,1,3667376
8141,2249,372,4,0.521676744,golang,1,836628
8142,613,529,8,0.115199284,golang,1,324277
8143,2226,1843,2,4.758957521,golang,1,4102518
8144,961,1682,1,3.498668352,golang,1,1616402
8145,362,1488,2,0.603642313,golang,1,538656
8146,2313,188,2,0.506979797,golang,1,434844
8147,369,1056,2,0.426706406,golang,1,389664
8148,1408,2031,1,6.172386923,golang,1,2859648
8149,2097,1851,8,1.346996026,golang,1,3881547
8150,1849,1538,8,0.989946842,golang,1,2843762
8151,1864,1598,8,1.061011711,golang,1,2978672
8152,193,1003,4,0.105416738,golang,1,193579
8153,997,2392,1,5.174756635,golang,1,2384824
8154,2158,1644,1,7.706958177,golang,1,3547752
8155,574,373,8,0.077618229,golang,1,214102
8156,273,243,2,0.069581491,golang,1,66339
8157,1902,2221,1,9.087556137,golang,1,4224342
8158,1708,1950,4,2.01514066,golang,1,3330600
8159,2096,1023,2,2.52524117,golang,1,2144208
8160,1804,1793,8,1.125316193,golang,1,3234572
8161,106,2066,1,0.403731559,golang,1,218996
8162,1803,2005,8,1.252989632,golang,1,3615015
8163,344,1219,4,0.254304738,golang,1,419336
8164,124,354,4,0.024587727,golang,1,43896
8165,332,2367,1,1.675634624,golang,1,785844
8166,520,1888,8,0.337197254,golang,1,981760
8167,280,1826,4,0.296384457,golang,1,511280
8168,396,2219,1,1.863951961,golang,1,878724
8169,98,1538,8,0.051327052,golang,1,150724
8170,722,1567,4,0.681611991,golang,1,1131374
8171,44,1253,4,0.023368795,golang,1,55132
8172,241,1164,2,0.301718865,golang,1,280524
8173,468,461,8,0.080031828,golang,1,215748
8174,459,2057,4,0.559178932,golang,1,944163
8175,323,678,1,0.434085292,golang,1,218994
8176,1979,1024,1,4.415695393,golang,1,2026496
8177,805,765,1,1.272457763,golang,1,615825
8178,1903,1444,2,3.24233858,golang,1,2747932
8179,2194,892,1,4.256651916,golang,1,1957048
8180,2105,147,1,0.652251326,golang,1,309435
8181,2165,1046,4,1.385001566,golang,1,2264590
8182,2040,2100,1,9.23992189,golang,1,4284000
8183,53,509,2,0.028751463,golang,1,26977
8184,1270,2468,4,1.885043632,golang,1,3134360
8185,660,1860,2,1.424507234,golang,1,1227600
8186,246,989,4,0.130584891,golang,1,243294
8187,1566,2082,1,6.956147131,golang,1,3260412
8188,1629,98,2,0.190820925,golang,1,159642
8189,1523,1505,4,1.441382781,golang,1,2292115
8190,2106,134,2,0.315444104,golang,1,282204
8191,1052,1226,8,0.448628262,golang,1,1289752
8192,1441,2397,2,4.009039929,golang,1,3454077
8193,1804,1646,2,3.436928452,golang,1,2969384
8194,1073,1691,4,1.106724111,golang,1,1814443
8195,422,197,4,0.045827055,golang,1,83134
8196,2282,1645,4,2.256950453,golang,1,3753890
8197,2213,1507,4,2.077637647,golang,1,3334991
8198,1535,2159,1,7.235180531,golang,1,3314065
8199,2442,1643,8,1.428026804,golang,1,4012206
8200,2030,1591,8,1.147682851,golang,1,3229730
8201,1894,1019,4,1.149584441,golang,1,1929986
8202,1005,2000,1,4.365874099,golang,1,2010000
8203,776,2051,4,0.955681345,golang,1,1591576
8204,1362,253,2,0.410727157,golang,1,344586
8205,898,633,1,1.258616548,golang,1,568434
8206,640,1227,8,0.280186489,golang,1,785280
8207,430,664,4,0.162799939,golang,1,285520
8208,49,1177,1,0.097186779,golang,1,57673
8209,1619,839,8,0.490010424,golang,1,1358341
8210,2027,1238,1,5.458429932,golang,1,2509426
8211,1811,957,8,0.601475356,golang,1,1733127
8212,1731,268,8,0.169983951,golang,1,463908
8213,1670,2118,8,1.223566242,golang,1,3537060
8214,2314,1063,8,0.858088857,golang,1,2459782
8215,118,2344,1,0.550352255,golang,1,276592
8216,590,1947,4,0.708988008,golang,1,1148730
8217,1722,317,8,0.19138992,golang,1,545874
8218,1941,2286,1,9.806580967,golang,1,4437126
8219,1116,2476,2,3.2003748,golang,1,2763216
8220,338,2116,4,0.410356403,golang,1,715208
8221,1896,1595,8,1.083273604,golang,1,3024120
8222,597,1400,8,0.277915397,golang,1,835800
8223,608,2132,2,1.447890156,golang,1,1296256
8224,644,2430,8,0.541180041,golang,1,1564920
8225,639,1005,8,0.224537383,golang,1,642195
8226,2244,1086,2,2.889317771,golang,1,2436984
8227,1900,1628,1,6.802337445,golang,1,3093200
8228,901,1251,1,2.451624734,golang,1,1127151
8229,1012,1619,8,0.561664877,golang,1,1638428
8230,1255,519,4,0.370972983,golang,1,651345
8231,1647,1996,2,3.982036479,golang,1,3287412
8232,1045,2121,2,2.512193449,golang,1,2216445
8233,2486,2381,2,6.892547631,golang,1,5919166
8234,2043,1199,2,2.825976032,golang,1,2449557
8235,2275,258,2,0.676320483,golang,1,586950
8236,223,2283,2,0.557965801,golang,1,509109
8237,860,1742,2,1.758803005,golang,1,1498120
8238,138,932,1,0.242655067,golang,1,128616
8239,1856,1718,1,7.036151458,golang,1,3188608
8240,1646,138,8,0.086444284,golang,1,227148
8241,492,436,8,0.079841061,golang,1,214512
8242,1346,1395,8,0.654835225,golang,1,1877670
8243,1661,1041,4,1.038716377,golang,1,1729101
8244,1655,940,8,0.544882884,golang,1,1555700
8245,1955,11,4,0.016611643,golang,1,21505
8246,2061,1036,8,0.759382183,golang,1,2135196
8247,2426,2051,1,10.554569137,golang,1,4975726
8248,1328,561,8,0.261501523,golang,1,745008
8249,837,1248,2,1.20352115,golang,1,1044576
8250,362,2448,4,0.521009245,golang,1,886176
8251,2207,177,2,0.449041616,golang,1,390639
8252,773,150,8,0.046723934,golang,1,115950
8253,590,1100,2,0.74271161,golang,1,649000
8254,1931,761,8,0.505432339,golang,1,1469491
8255,1807,500,2,1.033961072,golang,1,903500
8256,1154,386,4,0.253054188,golang,1,445444
8257,1360,656,2,1.060238213,golang,1,892160
8258,478,2416,1,2.597923998,golang,1,1154848
8259,800,1369,1,2.438351131,golang,1,1095200
8260,2083,1016,1,4.617481898,golang,1,2116328
8261,1877,934,8,0.621478038,golang,1,1753118
8262,650,787,1,1.052655355,golang,1,511550
8263,831,2291,1,4.080796282,golang,1,1903821
8264,2089,2472,4,3.207470095,golang,1,5164008
8265,1319,2201,8,0.987183378,golang,1,2903119
8266,1220,2155,4,1.549980674,golang,1,2629100
8267,292,1481,4,0.238171982,golang,1,432452
8268,2027,2004,4,2.491125633,golang,1,4062108
8269,315,669,4,0.113332238,golang,1,210735
8270,1330,2065,1,6.024324668,golang,1,2746450
8271,2212,1804,8,1.411892966,golang,1,3990448
8272,2159,416,2,1.055605409,golang,1,898144
8273,1285,1880,2,2.811692729,golang,1,2415800
8274,776,720,4,0.335386954,golang,1,558720
8275,1912,743,4,0.860880444,golang,1,1420616
8276,73,474,4,0.017013195,golang,1,34602
8277,644,695,2,0.507164622,golang,1,447580
8278,2327,2091,1,10.720164591,golang,1,4865757
8279,76,2450,4,0.103924213,golang,1,186200
8280,2057,1985,8,1.429115943,golang,1,4083145
8281,275,1923,8,0.172400185,golang,1,528825
8282,1700,1027,4,1.040019887,golang,1,1745900
8283,1714,2062,4,2.154026173,golang,1,3534268
8284,1373,173,4,0.144992558,golang,1,237529
8285,2398,1044,4,1.545881801,golang,1,2503512
8286,2375,1017,4,1.500748736,golang,1,2415375
8287,968,713,4,0.411784998,golang,1,690184
8288,469,606,1,0.594243886,golang,1,284214
8289,631,705,4,0.261502396,golang,1,444855
8290,958,1224,2,1.327759067,golang,1,1172592
8291,1077,2024,4,1.329858528,golang,1,2179848
8292,1712,907,2,1.926249805,golang,1,1552784
8293,474,43,1,0.046902498,golang,1,20382
8294,1272,2031,4,1.55511016,golang,1,2583432
8295,2226,1743,1,8.490070882,golang,1,3879918
8296,345,1211,8,0.143455961,golang,1,417795
8297,1275,903,4,0.679601887,golang,1,1151325
8298,2431,2035,4,3.000891435,golang,1,4947085
8299,1146,45,2,0.06521746,golang,1,51570
8300,326,1909,4,0.354687471,golang,1,622334
8301,1360,410,1,1.19958503,golang,1,557600
8302,2162,1996,1,9.538144128,golang,1,4315352
8303,1256,574,4,0.406634494,golang,1,720944
8304,1420,902,2,1.509684336,golang,1,1280840
8305,216,1060,4,0.1200466,golang,1,228960
8306,203,595,1,0.247941455,golang,1,120785
8307,1754,2135,1,8.041641683,golang,1,3744790
8308,3,1462,1,0.002492778,golang,1,4386
8309,1484,303,1,0.922977272,golang,1,449652
8310,1342,2382,1,6.937772908,golang,1,3196644
8311,2152,372,4,0.493764373,golang,1,800544
8312,946,487,1,0.981668453,golang,1,460702
8313,1297,1132,1,3.117518964,golang,1,1468204
8314,798,2324,1,3.958446149,golang,1,1854552
8315,2404,2428,4,3.505351906,golang,1,5836912
8316,2390,469,4,0.680074602,golang,1,1120910
8317,409,415,1,0.373007633,golang,1,169735
8318,23,575,2,0.014017386,golang,1,13225
8319,1563,315,4,0.31018133,golang,1,492345
8320,2337,2428,8,1.97052852,golang,1,5674236
8321,505,1570,8,0.276138129,golang,1,792850
8322,1594,1510,8,0.837038794,golang,1,2406940
8323,1568,285,2,0.571156598,golang,1,446880
8324,1732,1066,1,3.920046341,golang,1,1846312
8325,1667,1951,4,1.998299498,golang,1,3252317
8326,677,878,1,1.261304119,golang,1,594406
8327,1469,48,1,0.152143387,golang,1,70512
8328,777,1104,1,1.863268581,golang,1,857808
8329,138,928,2,0.13019459,golang,1,128064
8330,1103,1988,2,2.5090266,golang,1,2192764
8331,434,1168,1,1.087098335,golang,1,506912
8332,676,1486,8,0.357872575,golang,1,1004536
8333,1659,2233,4,2.231925077,golang,1,3704547
8334,555,563,4,0.189637559,golang,1,312465
8335,802,1569,2,1.456149389,golang,1,1258338
8336,1796,671,4,0.757333928,golang,1,1205116
8337,2344,1370,1,6.937433042,golang,1,3211280
8338,664,1961,2,1.513916991,golang,1,1302104
8339,889,874,2,0.923446951,golang,1,776986
8340,1858,288,4,0.323102984,golang,1,535104
8341,777,2409,8,0.649405147,golang,1,1871793
8342,1912,1852,8,1.220566054,golang,1,3541024
8343,2472,304,4,0.472397045,golang,1,751488
8344,78,521,1,0.07601642,golang,1,40638
8345,80,845,4,0.034428683,golang,1,67600
8346,2157,1337,8,1.002162664,golang,1,2883909
8347,336,1719,2,0.672100922,golang,1,577584
8348,793,261,8,0.073866765,golang,1,206973
8349,631,1827,8,0.404826058,golang,1,1152837
8350,1496,2025,8,1.095972129,golang,1,3029400
8351,811,1567,8,0.437811068,golang,1,1270837
8352,264,1297,1,0.71970832,golang,1,342408
8353,1698,1411,4,1.466378552,golang,1,2395878
8354,889,1440,8,0.452902084,golang,1,1280160
8355,2493,847,1,4.523271913,golang,1,2111571
8356,294,1737,1,1.033572015,golang,1,510678
8357,140,1752,1,0.462923167,golang,1,245280
8358,1201,829,2,1.136481016,golang,1,995629
8359,1777,1630,1,6.19954334,golang,1,2896510
8360,360,576,4,0.12165407,golang,1,207360
8361,1328,1101,2,1.63820338,golang,1,1462128
8362,861,1370,4,0.697621997,golang,1,1179570
8363,1321,37,2,0.057890842,golang,1,48877
8364,441,1540,2,0.773815467,golang,1,679140
8365,704,720,4,0.317218135,golang,1,506880
8366,186,717,2,0.149470212,golang,1,133362
8367,1919,829,8,0.555876568,golang,1,1590851
8368,1445,1034,4,0.915846871,golang,1,1494130
8369,1479,380,8,0.204199765,golang,1,562020
8370,1563,975,8,0.542387162,golang,1,1523925
8371,114,1658,1,0.350941477,golang,1,189012
8372,1226,51,1,0.158459152,golang,1,62526
8373,2167,970,2,2.45038915,golang,1,2101990
8374,2019,760,4,0.97955738,golang,1,1534440
8375,2242,1564,1,7.686962819,golang,1,3506488
8376,572,889,4,0.29400402,golang,1,508508
8377,1190,253,4,0.172182076,golang,1,301070
8378,232,779,1,0.379150024,golang,1,180728
8379,1366,1989,2,3.263130752,golang,1,2716974
8380,2342,792,8,0.644324304,golang,1,1854864
8381,1586,502,1,1.662310216,golang,1,796172
8382,1127,2296,8,0.90293197,golang,1,2587592
8383,639,2256,8,0.497655818,golang,1,1441584
8384,2116,79,4,0.100789985,golang,1,167164
8385,1478,2294,4,2.057276844,golang,1,3390532
8386,1113,2218,8,0.877927091,golang,1,2468634
8387,2439,2192,8,1.884783936,golang,1,5346288
8388,1609,560,2,1.099725638,golang,1,901040
8389,349,1903,1,1.40186511,golang,1,664147
8390,2120,839,8,0.634098398,golang,1,1778680
8391,21,1263,1,0.02814616,golang,1,26523
8392,1249,813,4,0.647798238,golang,1,1015437
8393,2466,1807,2,5.154750737,golang,1,4456062
8394,1219,931,2,1.344523676,golang,1,1134889
8395,1179,2335,8,0.965003329,golang,1,2752965
8396,1222,1249,2,1.804458088,golang,1,1526278
8397,2059,2076,4,2.594081233,golang,1,4274484
8398,1292,1002,8,0.459721192,golang,1,1294584
8399,1891,574,4,0.673469254,golang,1,1085434
8400,1369,1360,2,1.830130373,static_rust,1,1861840
8401,734,1518,8,0.430562502,static_rust,1,1114212
8402,374,327,2,0.125344107,static_rust,1,122298
8403,778,1120,1,1.682346877,static_rust,1,871360
8404,738,792,4,0.301507547,static_rust,1,584496
8405,974,360,8,0.153804712,static_rust,1,350640
8406,111,853,4,0.049632521,static_rust,1,94683
8407,665,466,1,0.610272293,static_rust,1,309890
8408,1250,1465,4,0.912168968,static_rust,1,1831250
8409,1152,813,8,0.370601601,static_rust,1,936576
8410,1237,237,8,0.124029394,static_rust,1,293169
8411,1989,1951,8,1.495323762,static_rust,1,3880539
8412,790,474,1,0.752355836,static_rust,1,374460
8413,1692,1489,2,2.489246961,static_rust,1,2519388
8414,760,248,1,0.38619475,static_rust,1,188480
8415,1131,857,2,0.958262752,static_rust,1,969267
8416,1801,1780,8,1.2079176,static_rust,1,3205780
8417,374,1015,1,0.744604972,static_rust,1,379610
8418,763,1741,8,0.507040513,static_rust,1,1328383
8419,31,31,1,0.003824783,static_rust,1,961
8420,1209,1191,2,1.439719167,static_rust,1,1439919
8421,1636,1400,2,2.318712442,static_rust,1,2290400
8422,848,1060,1,1.819418535,static_rust,1,898880
8423,1130,1143,2,1.335138491,static_rust,1,1291590
8424,1733,827,8,0.615140438,static_rust,1,1433191
8425,925,490,4,0.247735764,static_rust,1,453250
8426,412,826,1,0.686340938,static_rust,1,340312
8427,488,666,4,0.177671895,static_rust,1,325008
8428,717,1643,1,2.389994863,static_rust,1,1178031
8429,1580,1393,2,2.466882822,static_rust,1,2200940
8430,1511,831,1,2.586113791,static_rust,1,1255641
8431,67,695,1,0.095259541,static_rust,1,46565
8432,715,1616,2,1.225520643,static_rust,1,1155440
8433,565,508,2,0.288343566,static_rust,1,287020
8434,1031,457,2,0.501364355,static_rust,1,471167
8435,1062,1887,2,2.106828632,static_rust,1,2003994
8436,30,232,4,0.007089235,static_rust,1,6960
8437,174,1135,2,0.206690664,static_rust,1,197490
8438,1791,658,1,2.399399905,static_rust,1,1178478
8439,72,993,1,0.147489916,static_rust,1,71496
8440,590,757,4,0.254882458,static_rust,1,446630
8441,1738,1841,4,1.701508228,static_rust,1,3199658
8442,1730,402,1,1.449360792,static_rust,1,695460
8443,1395,770,4,0.579822623,static_rust,1,1074150
8444,1218,914,8,0.503014505,static_rust,1,1113252
8445,320,980,4,0.178849229,static_rust,1,313600
8446,1727,1194,1,4.210459306,static_rust,1,2062038
8447,1298,34,2,0.049769438,static_rust,1,44132
8448,178,1023,8,0.092554455,static_rust,1,182094
8449,1854,314,4,0.308283785,static_rust,1,582156
8450,1033,1236,8,0.500054251,static_rust,1,1276788
8451,648,149,2,0.103716407,static_rust,1,96552
8452,1710,829,8,0.602439265,static_rust,1,1417590
8453,1450,280,4,0.208234175,static_rust,1,406000
8454,1836,1353,1,4.979244116,static_rust,1,2484108
8455,1977,1866,2,3.699604641,static_rust,1,3689082
8456,20,644,1,0.028976972,static_rust,1,12880
8457,1177,1781,2,2.100384916,static_rust,1,2096237
8458,559,738,8,0.180021123,static_rust,1,412542
8459,904,1667,2,1.520230211,static_rust,1,1506968
8460,119,808,4,0.052707298,static_rust,1,96152
8461,456,31,2,0.017076728,static_rust,1,14136
8462,1042,1171,1,2.439585215,static_rust,1,1220182
8463,501,516,1,0.514704895,static_rust,1,258516
8464,352,1256,1,0.894436943,static_rust,1,442112
8465,110,1285,8,0.069988249,static_rust,1,141350
8466,1986,1935,8,1.523838257,static_rust,1,3842910
8467,1282,1222,8,0.698982229,static_rust,1,1566604
8468,1446,1249,8,0.726813014,static_rust,1,1806054
8469,1231,349,8,0.187183185,static_rust,1,429619
8470,768,735,8,0.246514678,static_rust,1,564480
8471,540,650,4,0.193451303,static_rust,1,351000
8472,1228,1000,1,2.464018669,static_rust,1,1228000
8473,1598,1074,1,3.444404388,static_rust,1,1716252
8474,375,26,2,0.013506592,static_rust,1,9750
8475,412,1515,1,1.241821037,static_rust,1,624180
8476,998,1242,1,2.458345295,static_rust,1,1239516
8477,265,862,2,0.245782568,static_rust,1,228430
8478,341,1473,4,0.268752269,static_rust,1,502293
8479,1349,1574,1,4.201776778,static_rust,1,2123326
8480,330,1053,2,0.347811655,static_rust,1,347490
8481,393,1477,8,0.236733452,static_rust,1,580461
8482,974,885,4,0.451057381,static_rust,1,861990
